R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,Number,Name,Class
105.0869141,123.8027344,133.6660156,140.3261719,144.8017578,147.6953125,149.8769531,151.8984375,153.8818359,156.2304688,159.7558594,164.6162109,170.6992188,177.8828125,188.2724609,206.2626953,105.0869141,123.8027344,133.6660156,140.3261719,144.8017578,147.6953125,149.8769531,151.8984375,153.8818359,156.2304688,159.7558594,164.6162109,170.6992188,177.8828125,188.2724609,206.2626953,105.0869141,123.8027344,133.6660156,140.3261719,144.8017578,147.6953125,149.8769531,151.8984375,153.8818359,156.2304688,159.7558594,164.6162109,170.6992188,177.8828125,188.2724609,206.2626953,13,AU_SS_O_013.bmp,Authentic
51.6328125,77.43554688,88.45996094,93.94042969,97.79296875,101.5273438,105.2548828,109.6191406,113.8085938,118.4677734,123.4248047,128.7509766,134.2216797,141.1259766,146.5048828,157.1308594,51.6328125,77.43554688,88.45996094,93.94042969,97.79296875,101.5273438,105.2548828,109.6191406,113.8085938,118.4677734,123.4248047,128.7509766,134.2216797,141.1259766,146.5048828,157.1308594,51.6328125,77.43554688,88.45996094,93.94042969,97.79296875,101.5273438,105.2548828,109.6191406,113.8085938,118.4677734,123.4248047,128.7509766,134.2216797,141.1259766,146.5048828,157.1308594,14,AU_SS_O_014.bmp,Authentic
6.037109375,16.40820313,29.11328125,38.92285156,48.51464844,61.91308594,70.73046875,75.63867188,80.53125,85.44433594,90.99023438,101.1982422,116.6162109,146.1230469,158.4384766,183.9726563,6.037109375,16.40820313,29.11328125,38.92285156,48.51464844,61.91308594,70.73046875,75.63867188,80.53125,85.44433594,90.99023438,101.1982422,116.6162109,146.1230469,158.4384766,183.9726563,6.037109375,16.40820313,29.11328125,38.92285156,48.51464844,61.91308594,70.73046875,75.63867188,80.53125,85.44433594,90.99023438,101.1982422,116.6162109,146.1230469,158.4384766,183.9726563,15,AU_SS_O_015.bmp,Authentic
61.55761719,78.14453125,85.15429688,93.54492188,101.3671875,108.0976563,113.8339844,118.0429688,120.5507813,121.8769531,123.8564453,126.4492188,129.6748047,134.6171875,147.8710938,185.6748047,61.55761719,78.14453125,85.15429688,93.54492188,101.3671875,108.0976563,113.8339844,118.0429688,120.5507813,121.8769531,123.8564453,126.4492188,129.6748047,134.6171875,147.8710938,185.6748047,61.55761719,78.14453125,85.15429688,93.54492188,101.3671875,108.0976563,113.8339844,118.0429688,120.5507813,121.8769531,123.8564453,126.4492188,129.6748047,134.6171875,147.8710938,185.6748047,16,AU_SS_O_016.bmp,Authentic
3.651367188,6.30078125,15.35449219,33.09179688,48.50097656,59.35839844,68.06542969,74.76757813,81.41308594,89.54492188,98.32128906,106.7724609,114.2910156,125.4882813,139.6884766,170.4794922,3.651367188,6.30078125,15.35449219,33.09179688,48.50097656,59.35839844,68.06542969,74.76757813,81.41308594,89.54492188,98.32128906,106.7724609,114.2910156,125.4882813,139.6884766,170.4794922,3.651367188,6.30078125,15.35449219,33.09179688,48.50097656,59.35839844,68.06542969,74.76757813,81.41308594,89.54492188,98.32128906,106.7724609,114.2910156,125.4882813,139.6884766,170.4794922,17,AU_SS_O_017.bmp,Authentic
0,6.657226563,85.15429688,186.7988281,206.9228516,217.8320313,224.6884766,229.6806641,233.7216797,237.1748047,239.8544922,242.3144531,244.7392578,246.8916016,249.1591797,251.5126953,0,6.657226563,85.15429688,186.7988281,206.9228516,217.8320313,224.6884766,229.6806641,233.7216797,237.1748047,239.8544922,242.3144531,244.7392578,246.8916016,249.1591797,251.5126953,0,6.657226563,85.15429688,186.7988281,206.9228516,217.8320313,224.6884766,229.6806641,233.7216797,237.1748047,239.8544922,242.3144531,244.7392578,246.8916016,249.1591797,251.5126953,18,AU_SS_O_018.bmp,Authentic
92.01660156,123.5107422,165.046875,167.6552734,168.8818359,169.9316406,170.8154297,171.4882813,172,172.9775391,173.5615234,174.4121094,175.4833984,176.7675781,178.4667969,181.7314453,92.01660156,123.5107422,165.046875,167.6552734,168.8818359,169.9316406,170.8154297,171.4882813,172,172.9775391,173.5615234,174.4121094,175.4833984,176.7675781,178.4667969,181.7314453,92.01660156,123.5107422,165.046875,167.6552734,168.8818359,169.9316406,170.8154297,171.4882813,172,172.9775391,173.5615234,174.4121094,175.4833984,176.7675781,178.4667969,181.7314453,19,AU_SS_O_019.bmp,Authentic
122.6894531,181.7519531,183.1875,184.1474609,185.1201172,186.1835938,187.2216797,188.2226563,189.15625,190.1142578,191.0664063,192,192.9580078,194.0185547,195.3417969,198.2529297,122.6894531,181.7519531,183.1875,184.1474609,185.1201172,186.1835938,187.2216797,188.2226563,189.15625,190.1142578,191.0664063,192,192.9580078,194.0185547,195.3417969,198.2529297,122.6894531,181.7519531,183.1875,184.1474609,185.1201172,186.1835938,187.2216797,188.2226563,189.15625,190.1142578,191.0664063,192,192.9580078,194.0185547,195.3417969,198.2529297,20,AU_SS_O_020.bmp,Authentic
73.15136719,110.1630859,183.0332031,189.3017578,194.5859375,196.4306641,197.5146484,198.1689453,199,199.6347656,200,200.9941406,201.4238281,202.0244141,203.109375,206.5917969,73.15136719,110.1630859,183.0332031,189.3017578,194.5859375,196.4306641,197.5146484,198.1689453,199,199.6347656,200,200.9941406,201.4238281,202.0244141,203.109375,206.5917969,73.15136719,110.1630859,183.0332031,189.3017578,194.5859375,196.4306641,197.5146484,198.1689453,199,199.6347656,200,200.9941406,201.4238281,202.0244141,203.109375,206.5917969,21,AU_SS_O_021.bmp,Authentic
59.22949219,73.41113281,103.5996094,158.1894531,176.7119141,180.3076172,181.6230469,182.5058594,183.0097656,184,184.3066406,185,185.546875,186.0664063,187.0625,188.8056641,59.22949219,73.41113281,103.5996094,158.1894531,176.7119141,180.3076172,181.6230469,182.5058594,183.0097656,184,184.3066406,185,185.546875,186.0664063,187.0625,188.8056641,59.22949219,73.41113281,103.5996094,158.1894531,176.7119141,180.3076172,181.6230469,182.5058594,183.0097656,184,184.3066406,185,185.546875,186.0664063,187.0625,188.8056641,22,AU_SS_O_022.bmp,Authentic
2.458984375,3,4.87109375,58.75585938,88.02734375,89.390625,90.40527344,91.14550781,92,92.41210938,93,93.46582031,94,94.87011719,98.00292969,171.4892578,2.458984375,3,4.87109375,58.75585938,88.02734375,89.390625,90.40527344,91.14550781,92,92.41210938,93,93.46582031,94,94.87011719,98.00292969,171.4892578,2.458984375,3,4.87109375,58.75585938,88.02734375,89.390625,90.40527344,91.14550781,92,92.41210938,93,93.46582031,94,94.87011719,98.00292969,171.4892578,23,AU_SS_O_023.bmp,Authentic
69.27636719,96.59179688,113.6201172,135.9589844,152.078125,165.1972656,173.296875,176.3642578,178.1318359,180.0058594,182.6054688,184.6210938,186.0664063,187.0986328,188.1328125,189.5693359,69.27636719,96.59179688,113.6201172,135.9589844,152.078125,165.1972656,173.296875,176.3642578,178.1318359,180.0058594,182.6054688,184.6210938,186.0664063,187.0986328,188.1328125,189.5693359,69.27636719,96.59179688,113.6201172,135.9589844,152.078125,165.1972656,173.296875,176.3642578,178.1318359,180.0058594,182.6054688,184.6210938,186.0664063,187.0986328,188.1328125,189.5693359,24,AU_SS_O_024.bmp,Authentic
70.08203125,88.08203125,158.3056641,182.8798828,186.2949219,189.8056641,194.46875,199.1904297,201.6201172,202.8808594,203.8164063,204.5712891,205.3515625,206.21875,207.2792969,209.0048828,70.08203125,88.08203125,158.3056641,182.8798828,186.2949219,189.8056641,194.46875,199.1904297,201.6201172,202.8808594,203.8164063,204.5712891,205.3515625,206.21875,207.2792969,209.0048828,70.08203125,88.08203125,158.3056641,182.8798828,186.2949219,189.8056641,194.46875,199.1904297,201.6201172,202.8808594,203.8164063,204.5712891,205.3515625,206.21875,207.2792969,209.0048828,25,AU_SS_O_025.bmp,Authentic
38.20898438,48.29882813,53.22363281,57.08105469,60.62207031,64.60449219,69.43164063,74.42871094,79.65527344,85.02539063,90.05078125,93.75,99.234375,110.9785156,147.2705078,187.0253906,38.20898438,48.29882813,53.22363281,57.08105469,60.62207031,64.60449219,69.43164063,74.42871094,79.65527344,85.02539063,90.05078125,93.75,99.234375,110.9785156,147.2705078,187.0253906,38.20898438,48.29882813,53.22363281,57.08105469,60.62207031,64.60449219,69.43164063,74.42871094,79.65527344,85.02539063,90.05078125,93.75,99.234375,110.9785156,147.2705078,187.0253906,26,AU_SS_O_026.bmp,Authentic
96.25292969,102.1230469,105.2626953,108.1748047,111.2773438,116.6494141,127.2519531,143.4033203,162.7871094,198.4257813,227.2099609,240.6181641,245.1298828,248.1699219,249.7363281,251.0703125,96.25292969,102.1230469,105.2626953,108.1748047,111.2773438,116.6494141,127.2519531,143.4033203,162.7871094,198.4257813,227.2099609,240.6181641,245.1298828,248.1699219,249.7363281,251.0703125,96.25292969,102.1230469,105.2626953,108.1748047,111.2773438,116.6494141,127.2519531,143.4033203,162.7871094,198.4257813,227.2099609,240.6181641,245.1298828,248.1699219,249.7363281,251.0703125,27,AU_SS_O_027.bmp,Authentic
84.50878906,87.87402344,91.46386719,94.73535156,97.52734375,100.1269531,102.8144531,105.2480469,107.8242188,110.8623047,114.5791016,118.3046875,121.5078125,124.8427734,129.7724609,140.1123047,84.50878906,87.87402344,91.46386719,94.73535156,97.52734375,100.1269531,102.8144531,105.2480469,107.8242188,110.8623047,114.5791016,118.3046875,121.5078125,124.8427734,129.7724609,140.1123047,84.50878906,87.87402344,91.46386719,94.73535156,97.52734375,100.1269531,102.8144531,105.2480469,107.8242188,110.8623047,114.5791016,118.3046875,121.5078125,124.8427734,129.7724609,140.1123047,28,AU_SS_O_028.bmp,Authentic
38.49804688,41.64941406,44.31445313,46.73144531,49.31738281,52.37695313,56.76660156,63.41503906,86.67675781,152.6103516,173.4677734,191.5029297,206.9433594,215.9970703,223.0634766,230.2890625,38.49804688,41.64941406,44.31445313,46.73144531,49.31738281,52.37695313,56.76660156,63.41503906,86.67675781,152.6103516,173.4677734,191.5029297,206.9433594,215.9970703,223.0634766,230.2890625,38.49804688,41.64941406,44.31445313,46.73144531,49.31738281,52.37695313,56.76660156,63.41503906,86.67675781,152.6103516,173.4677734,191.5029297,206.9433594,215.9970703,223.0634766,230.2890625,29,AU_SS_O_029.bmp,Authentic
50.6171875,55.54394531,57.99023438,60.3359375,62.79199219,65.203125,67.93847656,70.28808594,72.43847656,74.53027344,76.56445313,78.55957031,81.35546875,84.29394531,87.95410156,186.0068359,50.6171875,55.54394531,57.99023438,60.3359375,62.79199219,65.203125,67.93847656,70.28808594,72.43847656,74.53027344,76.56445313,78.55957031,81.35546875,84.29394531,87.95410156,186.0068359,50.6171875,55.54394531,57.99023438,60.3359375,62.79199219,65.203125,67.93847656,70.28808594,72.43847656,74.53027344,76.56445313,78.55957031,81.35546875,84.29394531,87.95410156,186.0068359,30,AU_SS_O_030.bmp,Authentic
77.18652344,79.22460938,80.93457031,82.7421875,85.19628906,88.00195313,91.4140625,94.69824219,97.64160156,100.3115234,102.8251953,104.9296875,107.5263672,204.5683594,238.6484375,243.7255859,77.18652344,79.22460938,80.93457031,82.7421875,85.19628906,88.00195313,91.4140625,94.69824219,97.64160156,100.3115234,102.8251953,104.9296875,107.5263672,204.5683594,238.6484375,243.7255859,77.18652344,79.22460938,80.93457031,82.7421875,85.19628906,88.00195313,91.4140625,94.69824219,97.64160156,100.3115234,102.8251953,104.9296875,107.5263672,204.5683594,238.6484375,243.7255859,31,AU_SS_O_031.bmp,Authentic
9.302734375,11.29589844,12.59667969,14.57519531,17.33496094,20.10449219,23.10742188,26.91308594,30.63574219,41.0390625,194.1337891,203.6972656,207.3681641,211.2480469,219.2919922,239.90625,9.302734375,11.29589844,12.59667969,14.57519531,17.33496094,20.10449219,23.10742188,26.91308594,30.63574219,41.0390625,194.1337891,203.6972656,207.3681641,211.2480469,219.2919922,239.90625,9.302734375,11.29589844,12.59667969,14.57519531,17.33496094,20.10449219,23.10742188,26.91308594,30.63574219,41.0390625,194.1337891,203.6972656,207.3681641,211.2480469,219.2919922,239.90625,32,AU_SS_O_032.bmp,Authentic
17.23828125,24.08496094,26.79394531,28.29101563,29.44824219,31.0234375,32.85546875,34.52148438,35.86230469,37.38183594,38.91503906,41.28417969,157.5751953,250.9082031,252.2363281,253.4785156,17.23828125,24.08496094,26.79394531,28.29101563,29.44824219,31.0234375,32.85546875,34.52148438,35.86230469,37.38183594,38.91503906,41.28417969,157.5751953,250.9082031,252.2363281,253.4785156,17.23828125,24.08496094,26.79394531,28.29101563,29.44824219,31.0234375,32.85546875,34.52148438,35.86230469,37.38183594,38.91503906,41.28417969,157.5751953,250.9082031,252.2363281,253.4785156,33,AU_SS_O_033.bmp,Authentic
1.034179688,2.868164063,3,3,3.547851563,4.331054688,5.787109375,10.3125,24.91015625,49.48046875,91.12402344,94.49902344,99.94921875,117.7734375,186.953125,236.7226563,1.034179688,2.868164063,3,3,3.547851563,4.331054688,5.787109375,10.3125,24.91015625,49.48046875,91.12402344,94.49902344,99.94921875,117.7734375,186.953125,236.7226563,1.034179688,2.868164063,3,3,3.547851563,4.331054688,5.787109375,10.3125,24.91015625,49.48046875,91.12402344,94.49902344,99.94921875,117.7734375,186.953125,236.7226563,34,AU_SS_O_034.bmp,Authentic
13.39746094,17.29980469,19.78222656,23.07226563,28.59667969,37.328125,63.06933594,168.8759766,213.7714844,221.5371094,230.1484375,237.7910156,249.7070313,253.8554688,254.9296875,255,13.39746094,17.29980469,19.78222656,23.07226563,28.59667969,37.328125,63.06933594,168.8759766,213.7714844,221.5371094,230.1484375,237.7910156,249.7070313,253.8554688,254.9296875,255,13.39746094,17.29980469,19.78222656,23.07226563,28.59667969,37.328125,63.06933594,168.8759766,213.7714844,221.5371094,230.1484375,237.7910156,249.7070313,253.8554688,254.9296875,255,35,AU_SS_O_035.bmp,Authentic
4.071289063,5.02734375,6,6.54296875,7.344726563,8.5234375,10.29003906,12.40820313,15.15039063,18.75097656,24.71289063,32.7890625,41.38378906,69.40234375,253.2666016,255,4.071289063,5.02734375,6,6.54296875,7.344726563,8.5234375,10.29003906,12.40820313,15.15039063,18.75097656,24.71289063,32.7890625,41.38378906,69.40234375,253.2666016,255,4.071289063,5.02734375,6,6.54296875,7.344726563,8.5234375,10.29003906,12.40820313,15.15039063,18.75097656,24.71289063,32.7890625,41.38378906,69.40234375,253.2666016,255,36,AU_SS_O_036.bmp,Authentic
18.19824219,25.39746094,138.6962891,253.1845703,254,254,254,254.9726563,255,255,255,255,255,255,255,255,18.19824219,25.39746094,138.6962891,253.1845703,254,254,254,254.9726563,255,255,255,255,255,255,255,255,18.19824219,25.39746094,138.6962891,253.1845703,254,254,254,254.9726563,255,255,255,255,255,255,255,255,37,AU_SS_O_037.bmp,Authentic
7.4921875,9.180664063,10.41503906,11.68554688,12.95214844,13.97949219,14.95703125,16.04394531,17.60546875,20.01367188,24.27929688,57.34179688,250.3818359,253.8632813,254.0527344,255,7.4921875,9.180664063,10.41503906,11.68554688,12.95214844,13.97949219,14.95703125,16.04394531,17.60546875,20.01367188,24.27929688,57.34179688,250.3818359,253.8632813,254.0527344,255,7.4921875,9.180664063,10.41503906,11.68554688,12.95214844,13.97949219,14.95703125,16.04394531,17.60546875,20.01367188,24.27929688,57.34179688,250.3818359,253.8632813,254.0527344,255,38,AU_SS_O_038.bmp,Authentic
0,0,0.12890625,1.483398438,4.020507813,8.021484375,12.90820313,19.93554688,34.47460938,98.87695313,180.5439453,192.4160156,197.8691406,204.8486328,212.6103516,228.0244141,0,0,0.12890625,1.483398438,4.020507813,8.021484375,12.90820313,19.93554688,34.47460938,98.87695313,180.5439453,192.4160156,197.8691406,204.8486328,212.6103516,228.0244141,0,0,0.12890625,1.483398438,4.020507813,8.021484375,12.90820313,19.93554688,34.47460938,98.87695313,180.5439453,192.4160156,197.8691406,204.8486328,212.6103516,228.0244141,39,AU_SS_O_039.bmp,Authentic
20.20019531,26.30371094,30.42871094,32.28417969,33.42089844,34.52929688,35.57714844,36.75585938,38.24609375,39.68261719,41.40722656,43.11523438,44.86621094,46.85449219,49.25976563,53.77148438,20.20019531,26.30371094,30.42871094,32.28417969,33.42089844,34.52929688,35.57714844,36.75585938,38.24609375,39.68261719,41.40722656,43.11523438,44.86621094,46.85449219,49.25976563,53.77148438,20.20019531,26.30371094,30.42871094,32.28417969,33.42089844,34.52929688,35.57714844,36.75585938,38.24609375,39.68261719,41.40722656,43.11523438,44.86621094,46.85449219,49.25976563,53.77148438,40,AU_SS_O_040.bmp,Authentic
18.43359375,19.83984375,21.33007813,23.5703125,28.9296875,40.34570313,46.66503906,48.64941406,50.29003906,51.59472656,53.09082031,54.70703125,57.08105469,63.4296875,88.43164063,152.5849609,18.43359375,19.83984375,21.33007813,23.5703125,28.9296875,40.34570313,46.66503906,48.64941406,50.29003906,51.59472656,53.09082031,54.70703125,57.08105469,63.4296875,88.43164063,152.5849609,18.43359375,19.83984375,21.33007813,23.5703125,28.9296875,40.34570313,46.66503906,48.64941406,50.29003906,51.59472656,53.09082031,54.70703125,57.08105469,63.4296875,88.43164063,152.5849609,41,AU_SS_O_041.bmp,Authentic
12.23339844,13.9609375,15.8984375,18.69335938,21.92871094,23.95019531,25.58496094,27.23730469,28.87304688,30.72265625,32.7578125,34.87109375,37.171875,40.33691406,46.35839844,70.88378906,12.23339844,13.9609375,15.8984375,18.69335938,21.92871094,23.95019531,25.58496094,27.23730469,28.87304688,30.72265625,32.7578125,34.87109375,37.171875,40.33691406,46.35839844,70.88378906,12.23339844,13.9609375,15.8984375,18.69335938,21.92871094,23.95019531,25.58496094,27.23730469,28.87304688,30.72265625,32.7578125,34.87109375,37.171875,40.33691406,46.35839844,70.88378906,42,AU_SS_O_042.bmp,Authentic
12.37304688,13.43164063,14,14.56835938,15,15.17773438,16,16,16.40332031,17,17.0390625,18,18.60449219,22.13085938,82.12011719,130.3876953,12.37304688,13.43164063,14,14.56835938,15,15.17773438,16,16,16.40332031,17,17.0390625,18,18.60449219,22.13085938,82.12011719,130.3876953,12.37304688,13.43164063,14,14.56835938,15,15.17773438,16,16,16.40332031,17,17.0390625,18,18.60449219,22.13085938,82.12011719,130.3876953,43,AU_SS_O_043.bmp,Authentic
65.0546875,75.56835938,82.05664063,86.63378906,89.37402344,91.96582031,95.3671875,99.09472656,103.1923828,109.2460938,118.8671875,151.3652344,175.1455078,182.625,187.6650391,198.7197266,65.0546875,75.56835938,82.05664063,86.63378906,89.37402344,91.96582031,95.3671875,99.09472656,103.1923828,109.2460938,118.8671875,151.3652344,175.1455078,182.625,187.6650391,198.7197266,65.0546875,75.56835938,82.05664063,86.63378906,89.37402344,91.96582031,95.3671875,99.09472656,103.1923828,109.2460938,118.8671875,151.3652344,175.1455078,182.625,187.6650391,198.7197266,44,AU_SS_O_044.bmp,Authentic
2.08203125,3.288085938,4.28125,7.672851563,24.7578125,70.19335938,75.78027344,98.20605469,154.6289063,165.2753906,174.0693359,185.5839844,200.0087891,213.0673828,224.2949219,236.09375,2.08203125,3.288085938,4.28125,7.672851563,24.7578125,70.19335938,75.78027344,98.20605469,154.6289063,165.2753906,174.0693359,185.5839844,200.0087891,213.0673828,224.2949219,236.09375,2.08203125,3.288085938,4.28125,7.672851563,24.7578125,70.19335938,75.78027344,98.20605469,154.6289063,165.2753906,174.0693359,185.5839844,200.0087891,213.0673828,224.2949219,236.09375,45,AU_SS_O_045.bmp,Authentic
9.999023438,36.46484375,60.35644531,78.36621094,87.69140625,95.15039063,101.2412109,106.2929688,110.6152344,114.5410156,120.8994141,146.7666016,168.1953125,180.2207031,187.0429688,207.9824219,9.999023438,36.46484375,60.35644531,78.36621094,87.69140625,95.15039063,101.2412109,106.2929688,110.6152344,114.5410156,120.8994141,146.7666016,168.1953125,180.2207031,187.0429688,207.9824219,9.999023438,36.46484375,60.35644531,78.36621094,87.69140625,95.15039063,101.2412109,106.2929688,110.6152344,114.5410156,120.8994141,146.7666016,168.1953125,180.2207031,187.0429688,207.9824219,46,AU_SS_O_046.bmp,Authentic
