R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,Number,Name,Class
3.630859375,9.534667969,14.0789388,19.14941406,24.11523438,28.56803385,32.92757161,37.08854167,40.87939453,44.95833333,50.12923177,56.76009115,65.81933594,90.62076823,146.1298828,202.464681,4.646809896,13.11425781,20.40966797,27.64501953,35.18636068,41.51025391,46.95686849,52.26595052,57.6031901,63.5546875,69.82600911,77.47119141,87.16682943,97.55143229,114.3186849,164.159668,6.688151042,13.94140625,19.81819661,27.20198568,35.68326823,43.90641276,50.85042318,56.53808594,62.31852214,68.30794271,74.89192708,83.16210938,94.26920573,107.9397786,124.5598958,170.2910156,11,Au_ani_0011.jpg,Authentic
5.969238281,17.06184896,25.6858724,36.57600911,47.92447917,55.03776042,59.32096354,62.80745443,66.82926432,71.44661458,77.17545573,84.67447917,95.57779948,109.3310547,126.5087891,162.5086263,11.54752604,28.56494141,40.91943359,52.74625651,67.46647135,82.17415365,90.59635417,94.95963542,97.96386719,100.8209635,104.0437826,108.284668,114.1634115,123.593099,143.0473633,179.2368164,6.549967448,22.01595052,37.14469401,49.61962891,64.703125,81.93294271,95.54817708,103.4697266,108.3214518,111.620931,114.9746094,118.9943034,125.3409831,135.7389323,158.1124674,199.0167643,12,Au_ani_0012.jpg,Authentic
12.02880859,33.85205078,52.36442057,70.57552083,86.79166667,101.8704427,114.5812174,125.9856771,135.8649089,144.8777669,154.1067708,162.1499023,168.8461914,175.2866211,183.3339844,204.7680664,13.70019531,37.89632161,56.91422526,75.43798828,91.1031901,105.8398438,118.3007813,128.7361654,137.5304362,145.3465169,153.1871745,160.0615234,166.0968424,172.0087891,179.355306,202.311849,8.219563802,26.55647786,42.87792969,60.20491536,75.76171875,91.14029948,105.133138,116.6821289,126.3647461,135.3336589,144.1656901,151.991862,159.2226563,166.2275391,174.3463542,199.2000326,13,Au_ani_0013.jpg,Authentic
6.786295573,16.46468099,25.35009766,35.50748698,45.49593099,54.15071615,61.2203776,67.97623698,74.23421224,80.98893229,87.83463542,94.37906901,101.6918945,111.0151367,124.2447917,173.0587565,11.08772786,25.59000651,38.1546224,49.22005208,59.70572917,68.60677083,75.22119141,81.13688151,86.95686849,92.31689453,97.73177083,104.0693359,112.511556,122.7513021,138.284668,183.2770182,3.577311198,12.40625,20.74951172,28.94140625,37.58317057,45.60839844,52.68294271,58.80712891,64.81787109,70.82584635,77.13411458,83.8194987,90.76106771,100.2273763,112.7561849,162.0929362,14,Au_ani_0014.jpg,Authentic
13.7023112,25.99430339,33.33398438,39.02945964,43.58919271,47.88037109,51.7265625,55.32991536,58.97200521,62.84960938,66.95784505,72.42545573,80.30208333,92.36149089,116.6598307,184.2679036,17.26888021,30.54475911,38.88606771,45.36246745,51.10188802,56.16780599,60.96842448,65.90429688,71.24479167,77.27246094,84.54215495,93.01855469,101.4819336,114.0629883,139.8295898,196.0255534,11.5172526,27.4827474,36.19742839,43.22330729,48.42122396,52.7890625,56.78125,60.82405599,64.98502604,69.25992839,74.09700521,79.21386719,85.22965495,94.02864583,113.4697266,174.874349,15,Au_ani_0015.jpg,Authentic
7.708496094,16.69856771,23.88395182,30.93701172,38.43701172,46.16699219,54.0398763,61.77360026,69.27164714,76.40380859,83.94645182,92.71386719,103.1181641,115.9322917,136.2879232,182.6966146,10.99479167,22.77148438,31.06559245,38.09228516,44.93001302,53.03678385,61.65283203,70.26090495,78.79182943,87.18473307,94.94824219,103.0320638,113.113444,124.7470703,140.5641276,184.2278646,4.400227865,12.24316406,18.0555013,23.57389323,29.23177083,34.78645833,40.3289388,46.38037109,53.37906901,61.30094401,70.56575521,81.55794271,96.30289714,115.7828776,139.2298177,188.7371419,16,Au_ani_0016.jpg,Authentic
11.3445638,20.31559245,25.53401693,30.05192057,33.78759766,37.02897135,39.71891276,41.99674479,44.40738932,46.94498698,49.55322266,52.35172526,55.77083333,60.00488281,65.32063802,84.00113932,37.29296875,65.14355469,71.06656901,74.8133138,78.17415365,80.88932292,83.29459635,85.67513021,87.88069661,90.02669271,92.15087891,94.27148438,96.68424479,99.63557943,103.9591471,115.1253255,41.96940104,88.72054036,96.70084635,101.5913086,105.4899089,108.9223633,112.0506185,114.8391927,117.3893229,119.933431,122.4041341,125.0078125,127.7433268,131.0157878,135.6736654,145.7364909,17,Au_ani_0017.jpg,Authentic
5.124511719,15.43603516,23.65185547,31.49820964,39.62613932,48.22265625,58.03710938,69.35758464,82.02229818,97.65999349,116.8479818,135.5424805,150.0152995,163.0099284,180.0522461,204.0649414,11.54003906,28.77132161,43.33902995,56.59960938,68.97200521,80.32503255,91.45214844,102.5463867,114.1474609,126.5494792,139.5341797,152.413737,165.3255208,178.2395833,193.8719076,213.6993815,1.628417969,9.493815104,15.84326172,21.75602214,27.83219401,34.35742188,42.01188151,52.63932292,71.64778646,103.7496745,135.4345703,160.5592448,177.9132487,191.3561198,205.1944987,221.7897135,18,Au_ani_0018.jpg,Authentic
4.453938802,9.895507813,18.78320313,26.53710938,30.26855469,33.85416667,36.26595052,40.0530599,49.27636719,62.57063802,76.69238281,93.14127604,112.0214844,136.9869792,177.5760091,218.4910482,4.985677083,14.79345703,25.62760417,42.46158854,64.6007487,83.08219401,98.18766276,110.4835612,119.4431966,123.1857096,126.0758464,128.1414388,130.7032878,143.1271159,179.8959961,219.1995443,7.950520833,17.19417318,27.12890625,41.66715495,61.94710286,81.37516276,98.39973958,115.5026042,133.371582,147.1826172,153.4627279,157.1743164,160.9755859,164.9861654,182.590332,216.7426758,19,Au_ani_0019.jpg,Authentic
14.54036458,35.56608073,52.42447917,66.68164063,77.88053385,87.75439453,97.35986328,107.9466146,119.0900065,131.7566732,145.5532227,161.7252604,182.6512044,202.7524414,216.0515951,228.5035807,15.90722656,42.11914063,62.37255859,76.22460938,86.6188151,95.3499349,103.8857422,113.1210938,123.8745117,136.0587565,150.1189779,165.4628906,184.4241536,204.406901,217.559082,226.762207,16.15852865,40.82568359,60.31673177,75.7718099,88.30371094,98.07796224,107.2827148,116.3753255,126.7190755,137.6157227,150.5450846,164.5200195,181.1791992,199.862793,213.3507487,224.0240885,20,Au_ani_0020.jpg,Authentic
18.10693359,37.64078776,49.81233724,62.38541667,82.57226563,111.487793,132.2880859,144.3470052,151.3304036,156.6302083,162.4516602,170.7789714,183.4322917,193.6757813,202.4951172,216.2579753,15.41031901,34.14095052,45.64111328,57.78759766,77.14095052,102.7239583,122.8611654,140.203776,153.8123372,164.0480143,172.4174805,181.8598633,194.5058594,205.2382813,212.8746745,222.6648763,6.581217448,18.04996745,27.53271484,38.9601237,60.94156901,88.9593099,119.4557292,154.8802083,174.8326823,188.9713542,198.9707031,205.5444336,212.1482747,218.6240234,224.1472982,231.7848307,21,Au_ani_0021.jpg,Authentic
5.693522135,22.63020833,44.86442057,73.69498698,93.72151693,105.8579102,116.0589193,125.4109701,134.1889648,142.0405273,149.2561849,156.047526,163.1687826,171.5709635,181.125651,203.6560872,9.682454427,32.48746745,55.46728516,77.54361979,94.15657552,104.9249674,114.0136719,122.059082,129.3610026,135.659668,141.765625,148.1180013,155.4355469,164.2094727,174.855957,198.4267578,6.18766276,20.61442057,38.86458333,60.3343099,75.08414714,84.30094401,91.31770833,97.27360026,102.4931641,107.570638,112.8728841,118.9684245,126.4949544,135.7556966,147.2374674,180.7560221,22,Au_ani_0022.jpg,Authentic
32.49267578,60.87369792,69.3038737,74.98063151,79.96337891,84.28466797,88.2960612,92.3515625,96.45117188,100.9799805,106.824707,115.7086589,135.902832,160.9542643,174.594401,194.6682943,35.28645833,79.12141927,102.8927409,111.2828776,116.6136068,120.9951172,124.9744466,128.8764648,133.0823568,137.7526042,142.983724,149.6090495,159.0957031,171.2708333,183.8833008,202.7836914,15.76302083,28.74332682,34.5945638,38.8811849,42.62272135,46.21761068,49.70035807,53.41992188,57.56298828,62.58902995,69.59554036,82.17089844,121.4759115,173.0092773,190.3813477,209.4474284,23,Au_ani_0023.jpg,Authentic
18.89160156,41.00667318,52.8351237,62.83040365,71.92838542,81.51009115,92.25423177,105.4007161,121.3333333,136.6668294,151.0738932,162.8305664,171.8347982,179.2988281,187.9692383,208.9443359,32.61979167,70.21565755,83.79199219,94.0555013,102.6811523,110.3902995,117.6516927,125.0966797,133.6883138,143.0159505,152.5694987,161.328125,168.4731445,176.2768555,186.0244141,206.1870117,22.01985677,48.74869792,63.35725911,74.57519531,84.28190104,94.46858724,105.554362,118.445638,131.2719727,143.2919922,153.9723307,163.0696615,172.3538411,182.9705404,196.1580404,214.4506836,24,Au_ani_0024.jpg,Authentic
8.740559896,22.44873047,36.61393229,52.09912109,66.36328125,79.26611328,90.83870443,102.3238932,113.9278971,125.0003255,136.4503581,148.5322266,162.4576823,179.121582,196.3758138,215.3429362,12.45638021,34.72379557,52.10611979,70.19384766,86.35172526,99.66666667,110.8255208,120.7714844,129.8837891,138.3509115,146.2416992,153.1450195,159.9705404,168.0203451,180.7820638,207.6995443,2.944335938,11.3889974,20.08886719,30.64811198,41.84586589,51.8297526,60.90283203,69.30436198,77.61588542,86.19954427,95.65266927,107.1095378,122.4288737,138.637207,151.155599,196.8733724,25,Au_ani_0025.jpg,Authentic
7.674316406,22.29052734,35.47298177,48.61083984,60.96126302,72.72916667,84.43261719,96.59700521,109.9627279,126.1191406,142.5649414,157.324707,171.5195313,186.4236654,203.1608073,225.2014974,12.00244141,27.6953125,42.36702474,56.37955729,69.32421875,80.87076823,91.46565755,101.1736654,110.3948568,119.2067057,128.2639974,138.2849935,149.8364258,163.9720052,181.6220703,209.0195313,2.463704427,13.13216146,22.97444661,32.78808594,42.5398763,52.17594401,61.85742188,72.08349609,83.32096354,95.16845703,106.453776,117.6424154,129.5646159,143.3045247,161.6486003,194.6344401,26,Au_ani_0026.jpg,Authentic
11.42545573,23.16666667,31.33496094,37.89420573,44.48974609,49.9671224,54.96907552,59.59179688,64.03450521,69.17529297,76.74788411,86.32519531,97.35709635,110.1004232,127.2070313,163.3815104,14.43815104,24.34163411,32.50764974,38.74820964,44.84065755,50.60335286,55.32535807,59.77718099,64.08300781,67.77083333,71.44807943,75.48714193,81.28157552,89.27441406,99.83251953,125.2460938,8.249186198,17.43326823,23.90266927,29.62288411,34.43505859,39.1155599,43.4000651,47.37613932,50.84570313,54.26302083,57.55273438,60.95458984,65.0686849,70.60791016,79.42675781,100.839681,27,Au_ani_0027.jpg,Authentic
19.29475911,35.70133464,45.55582682,53.54703776,61.13525391,67.67773438,74.4601237,82.43505859,91.09554036,100.8203125,112.7828776,130.2504883,153.0929362,174.9169922,195.5680339,219.469401,22.77441406,42.92431641,59.07454427,71.8289388,81.65039063,90.07698568,98.15592448,106.8234049,115.7781576,124.4913737,132.5522461,140.7753906,148.7794596,157.3706055,167.816569,193.5096029,11.20524089,28.46809896,42.71451823,54.20068359,64.00472005,73.3680013,83.58984375,95.78515625,109.4283854,123.2521159,137.2762044,151.9121094,167.6964518,185.3351237,199.9801432,209.0276693,28,Au_ani_0028.jpg,Authentic
29.89241536,50.5953776,58.8844401,65.02864583,70.21061198,74.7804362,79.16422526,83.88069661,88.72460938,93.80143229,98.61507161,103.3007813,107.968099,112.7639974,121.5457357,170.7682292,26.51513672,49.26497396,57.4148763,62.99088542,67.23079427,70.61767578,73.80354818,77.27701823,80.66455078,84.14029948,87.43652344,90.34765625,93.13964844,96.05761719,99.8741862,124.175944,22.51367188,40.36376953,46.35725911,50.17985026,53.01269531,55.48844401,57.81477865,60.03808594,62.21386719,64.43489583,66.53645833,68.61214193,70.82389323,73.4070638,77.30875651,94.04703776,29,Au_ani_0029.jpg,Authentic
32.34000651,69.26041667,88.94563802,105.4140625,119.8862305,132.1814779,141.3092448,148.4251302,154.7278646,160.972819,167.6210938,174.1652018,180.4781901,186.6876628,193.753418,210.5296224,22.26741536,51.2639974,70.62125651,87.69840495,105.5297852,123.9641927,139.9301758,150.5771484,157.6328125,164.3447266,170.4544271,177.0888672,184.5244141,192.8496094,201.4264323,214.4952799,17.01855469,40.50976563,59.83561198,78.36376953,97.84130859,115.4715169,127.6193034,135.9923503,142.8684896,149.2952474,156.1188151,163.547526,170.5976563,177.1402995,185.6044922,205.1744792,30,Au_ani_0030.jpg,Authentic
36.90625,79.20491536,96.70768229,105.6079102,112.5600586,119.4523112,128.6171875,143.7430013,153.1816406,160.3250326,166.4355469,171.6160482,176.5473633,181.9638672,188.7394206,200.3076172,29.49023438,76.79801432,92.28499349,99.44954427,104.7503255,108.6722005,112.5172526,116.4322917,120.5107422,124.4876302,127.9095052,131.1163737,134.8105469,140.1708984,146.9383138,159.4723307,24.09521484,70.2828776,88.8758138,97.3445638,102.4002279,107.0950521,111.1074219,114.5548503,118.070638,122.0649414,126.6165365,131.8972982,137.4695638,143.3170573,152.1751302,168.4420573,31,Au_ani_0031.jpg,Authentic
39.71630859,67.36458333,79.55859375,90.57096354,101.6360677,116.711263,142.985026,163.8056641,174.3736979,182.3152669,189.8507487,197.0445964,203.6663411,210.0408529,215.7890625,222.8308919,37.04410807,64.19466146,75.67415365,86.94401042,97.91080729,112.6028646,138.4705404,162.2314453,174.6520182,183.2408854,190.7473958,197.3445638,203.6805013,209.941569,215.9005534,223.7833659,45.51969401,75.6632487,89.22395833,101.3629557,113.4205729,127.2363281,150.8440755,174.1938477,186.2849935,194.5882161,200.9152018,206.4873047,211.8055013,216.6959635,221.4261068,227.1531576,32,Au_ani_0032.jpg,Authentic
21.36751302,61.28336589,93.99023438,113.6971029,123.5288086,129.0820313,133.2231445,136.4666341,139.1904297,141.9099935,144.4013672,147.0398763,149.8624674,153.1638997,157.9995117,182.191569,19.26497396,58.71630859,91.90836589,114.9923503,126.4580078,132.8380534,137.5024414,141.3448893,144.3886719,147.0760091,149.7052409,152.2861328,154.9750977,157.6858724,161.5913086,183.2698568,21.6891276,56.43180339,93.8507487,128.0252279,145.0597331,154.1901042,159.886556,164.0629883,167.1865234,169.8027344,171.9690755,173.918457,175.8085938,178.1612956,181.7635091,198.129069,33,Au_ani_0033.jpg,Authentic
12.38639323,25.6258138,37.11035156,47.51302083,56.4827474,64.6961263,71.80208333,78.04899089,83.77701823,89.62434896,96.36751302,104.4532878,115.9298503,132.9988607,160.2736003,205.9448242,10.99332682,22.67154948,32.65511068,42.68733724,51.38460286,59.27522786,66.3836263,72.52246094,78.23779297,83.96663411,90.43636068,98.42220052,109.1886393,125.7348633,154.4283854,204.4833984,9.680989583,23.13916016,31.30452474,38.65315755,45.9547526,52.82014974,59.11246745,64.98746745,70.81217448,76.69140625,83.31754557,91.79215495,102.8429362,120.4366862,154.7708333,207.0968424,34,Au_ani_0034.jpg,Authentic
13.24186198,29.42985026,39.45670573,47.99072266,55.8531901,63.25878906,70.20084635,76.99039714,83.74934896,90.69986979,98.38639323,107.3465169,118.4737956,132.9226888,152.0325521,187.5906576,13.20703125,29.25895182,39.63216146,48.74365234,57.03434245,64.81152344,72.06152344,79.01009115,86.11588542,93.69075521,101.7648112,110.8417969,122.1041667,136.972819,159.4475911,196.1007487,13.45768229,30.00488281,40.65673828,49.93115234,58.14257813,65.69889323,72.92529297,79.88720703,87.00032552,94.59195964,102.8263346,112.5403646,124.4235026,140.2548828,165.5270182,205.7011719,35,Au_ani_0035.jpg,Authentic
3.690592448,11.9601237,20.96582031,32.5789388,44.41292318,55.01383464,64.69222005,74.57666016,84.80143229,95.68343099,109.214681,129.1035156,153.2530924,174.5874023,194.5260417,217.066569,14.87679036,33.52213542,47.31559245,63.00048828,79.03873698,92.38655599,103.0270182,111.9078776,119.5725911,126.9482422,134.5027669,143.055013,154.8134766,172.3377279,192.7420247,215.2718099,5.090494792,15.43929036,25.2578125,34.30143229,42.6632487,50.20882161,56.97509766,63.36409505,69.61409505,76.05973307,83.91292318,97.2820638,127.3388672,160.6982422,186.9786784,212.6129557,36,Au_ani_0036.jpg,Authentic
6.657714844,15.60644531,23.36621094,30.86116536,37.81396484,45.29915365,54.94824219,67.2586263,80.60546875,93.56054688,106.1251628,118.2006836,131.0844727,146.4998372,169.2796224,217.5953776,7.051595052,15.40136719,22.07877604,27.9469401,33.55289714,39.39290365,47.04508464,57.30940755,68.96305339,80.65299479,92.26318359,102.8212891,112.0743815,123.6080729,146.9124349,201.1941732,2.34391276,9.298665365,14.63590495,19.36002604,24.05143229,29.54736328,36.45442708,45.30973307,55.81136068,66.60221354,77.18798828,87.06819661,96.48665365,109.6474609,133.1158854,187.4335938,37,Au_ani_0037.jpg,Authentic
26.11767578,56.94677734,70.83268229,80.72200521,88.99788411,96.22428385,103.0668945,109.742513,116.2447917,122.8803711,129.5437826,136.7117513,144.773763,153.6432292,164.7516276,192.6516927,29.90299479,61.30029297,76.2093099,86.25179036,94.27050781,101.0634766,107.0926107,112.620931,117.8658854,122.9204102,127.9083659,133.0924479,138.7862956,145.7167969,155.7397461,185.710612,22.09863281,51.04020182,66.09765625,76.20621745,84.38932292,91.59391276,97.93863932,103.6170247,109.0309245,114.2436523,119.5364583,125.0810547,131.0880534,138.6694336,150.4967448,184.8665365,38,Au_ani_0038.jpg,Authentic
36.79020182,57.61328125,67.65478516,72.68782552,77.18489583,82.93847656,90.04101563,98.26546224,115.5218099,136.8968099,153.5797526,167.0146484,178.6435547,189.2472331,199.2482096,210.7514648,50.24967448,69.81445313,80.46875,91.45198568,95.06738281,97.92041016,101.8880208,107.7159831,119.8388672,138.4152018,153.7830404,166.3024089,177.2963867,187.1171875,195.9773763,206.128418,54.95556641,73.65885417,83.97298177,107.965332,117.4111328,120.394043,123.406901,127.8844401,134.547526,146.4947917,159.863444,171.1586914,181.0939128,189.7587891,197.4908854,206.9910482,39,Au_ani_0039.jpg,Authentic
15.97509766,38.07096354,51.99723307,61.60921224,68.99479167,74.93994141,80.47200521,86.265625,92.70621745,100.3012695,108.6904297,119.6349284,135.6987305,163.6585286,198.2335612,222.1622721,15.94222005,37.47102865,51.75146484,61.59863281,69.04427083,74.92610677,80.50048828,85.89176432,91.68326823,98.29280599,105.8092448,115.4532878,131.0292969,157.1482747,187.7000326,213.8823242,16.16162109,33.68343099,46.07373047,55.86376953,63.30240885,69.49511719,75.35139974,81.21044922,87.75585938,95.16308594,103.9329427,117.2239583,140.5250651,169.1402995,192.2942708,216.6088867,40,Au_ani_0040.jpg,Authentic
11.34130859,22.79785156,29.8063151,35.7360026,40.66699219,45.7639974,52.04215495,60.84521484,74.82210286,98.30273438,124.0328776,142.9946289,160.4568685,182.0576172,211.7552083,229.0511068,8.774576823,18.78092448,26.76822917,34.45768229,41.70768229,48.65380859,55.67073568,63.19042969,76.00358073,95.01985677,114.4547526,133.0167643,149.8474935,169.8338216,197.5698242,222.71875,10.42936198,21.84358724,32.76595052,42.85351563,52.84912109,62.73811849,71.9046224,80.39339193,91.25260417,110.3580729,130.7182617,155.3557943,180.1049805,195.1217448,208.1474609,224.7666016,41,Au_ani_0041.jpg,Authentic
14.81266276,29.20426432,42.54703776,54.80110677,65.00846354,74.32910156,83.0797526,91.82666016,101.0519206,111.0336914,122.7358398,139.6010742,164.6575521,191.6935221,211.7138672,229.5538737,10.5406901,25.9593099,44.06298828,58.43212891,70.3445638,80.82828776,90.59033203,99.38330078,108.0818685,117.6621094,129.0120443,143.1490885,160.3588867,177.8188477,194.3849284,214.6627604,7.051920573,19.63704427,33.88867188,46.9757487,57.69010417,67.38460286,76.75374349,85.95426432,95.29443359,105.7317708,117.4378255,130.0864258,143.1948242,155.9033203,170.2592773,208.7470703,42,Au_ani_0042.jpg,Authentic
34.64827474,79.45524089,97.14518229,110.3341471,120.4560547,128.6940104,136.0499674,143.6486003,151.6394857,159.628418,167.6323242,175.8115234,184.6958008,194.8413086,206.3343099,223.5328776,30.1961263,67.42464193,82.33447266,94.11669922,103.4418945,110.9972331,118.2913411,126.007487,133.8876953,141.9760742,150.3082682,158.7280273,167.1805013,177.0810547,189.664388,209.5375977,28.12776693,53.20345052,66.27848307,78.82779948,92.15429688,103.2229818,113.0708008,123.492513,133.5473633,143.1735026,152.483724,161.9358724,171.425944,181.2081706,193.7117513,213.2430013,43,Au_ani_0043.jpg,Authentic
6.797851563,32.40348307,53.89078776,67.91780599,78.7648112,88.87890625,97.92740885,106.1442057,114.4093424,122.2670898,129.952474,138.3284505,148.2835286,159.8618164,172.456543,192.2652995,14.14485677,46.89420573,68.00846354,80.50748698,90.11425781,97.59488932,103.9783529,109.8898112,115.7530924,121.5981445,127.4861654,133.8367513,140.8995768,149.4614258,159.5187174,177.1036784,15.73535156,33.2672526,45.8203125,55.90413411,64.68261719,72.40494792,80.18082682,88.31119792,96.76188151,105.1357422,115.0668945,128.5955404,145.6546224,163.3276367,182.6811523,198.7817383,44,Au_ani_0044.jpg,Authentic
